2026-07-28 18:03:42 | Classe: My_Msys_TB12_FILES_CLASSE_clsLogger | Funzione: WriteLogMessage | Errore #: 0 | Descrizione: ======================================================================== | Riga: 0
2026-07-28 18:03:47 | Classe: My_Msys_TB12_FILES_CLASSE_clsLogger | Funzione: WriteLogMessage | Errore #: 0 | Descrizione:  | Riga: 0
2026-07-28 18:03:47 | Classe: My_Msys_TB12_FILES_CLASSE_clsLogger | Funzione: WriteLogMessage | Errore #: 0 | Descrizione: ---------------------------------------- | Riga: 0
2026-07-28 18:03:47 | Classe: My_Msys_TB12_FILES_CLASSE_clsLogger | Funzione: WriteLogMessage | Errore #: 0 | Descrizione: RECORD N. 21 - Tabella: 'MSys_DF10_}----------------------------------------------------@' | Riga: 0
2026-07-28 18:03:47 | Classe: My_Msys_TB12_FILES_CLASSE_clsLogger | Funzione: WriteLogMessage | Errore #: 0 | Descrizione: ---------------------------------------- | Riga: 0
2026-07-28 18:03:47 | Classe: My_Msys_TB12_FILES_CLASSE_clsLogger | Funzione: WriteLogMessage | Errore #: 0 | Descrizione: [CANCELLAZIONE] Link 'MSys_DF10_}----------------------------------------------------@' eliminato con SUCCESSO. | Riga: 0
2026-07-28 18:03:47 | Classe: My_Msys_TB12_FILES_CLASSE_clsLogger | Funzione: WriteLogMessage | Errore #: 0 | Descrizione: ---------------------------------------- | Riga: 0
2026-07-28 18:03:47 | Classe: My_Msys_TB12_FILES_CLASSE_clsLogger | Funzione: WriteLogMessage | Errore #: 0 | Descrizione:  | Riga: 0
2026-07-28 18:03:47 | Classe: My_Msys_TB12_FILES_CLASSE_clsLogger | Funzione: WriteLogMessage | Errore #: 0 | Descrizione: ---------------------------------------- | Riga: 0
2026-07-28 18:03:47 | Classe: My_Msys_TB12_FILES_CLASSE_clsLogger | Funzione: WriteLogMessage | Errore #: 0 | Descrizione: RECORD N. 22 - Tabella: 'MSys_DF10_DATABASE' | Riga: 0
2026-07-28 18:03:47 | Classe: My_Msys_TB12_FILES_CLASSE_clsLogger | Funzione: WriteLogMessage | Errore #: 0 | Descrizione: ---------------------------------------- | Riga: 0
2026-07-28 18:03:47 | Classe: My_Msys_TB12_FILES_CLASSE_clsLogger | Funzione: WriteLogMessage | Errore #: 0 | Descrizione: [CANCELLAZIONE] Link 'MSys_DF10_DATABASE' eliminato con SUCCESSO. | Riga: 0
2026-07-28 18:03:47 | Classe: My_Msys_TB12_FILES_CLASSE_clsLogger | Funzione: WriteLogMessage | Errore #: 0 | Descrizione: ---------------------------------------- | Riga: 0
2026-07-28 18:03:47 | Classe: My_Msys_TB12_FILES_CLASSE_clsLogger | Funzione: WriteLogMessage | Errore #: 0 | Descrizione:  | Riga: 0
2026-07-28 18:03:47 | Classe: My_Msys_TB12_FILES_CLASSE_clsLogger | Funzione: WriteLogMessage | Errore #: 0 | Descrizione: ---------------------------------------- | Riga: 0
2026-07-28 18:03:47 | Classe: My_Msys_TB12_FILES_CLASSE_clsLogger | Funzione: WriteLogMessage | Errore #: 0 | Descrizione: RECORD N. 23 - Tabella: 'MSys_DF10_DATABASE_TMP' | Riga: 0
2026-07-28 18:03:47 | Classe: My_Msys_TB12_FILES_CLASSE_clsLogger | Funzione: WriteLogMessage | Errore #: 0 | Descrizione: ---------------------------------------- | Riga: 0
2026-07-28 18:03:47 | Classe: My_Msys_TB12_FILES_CLASSE_clsLogger | Funzione: WriteLogMessage | Errore #: 0 | Descrizione: [CANCELLAZIONE] Link 'MSys_DF10_DATABASE_TMP' eliminato con SUCCESSO. | Riga: 0
2026-07-28 18:03:47 | Classe: My_Msys_TB12_FILES_CLASSE_clsLogger | Funzione: WriteLogMessage | Errore #: 0 | Descrizione: ---------------------------------------- | Riga: 0
2026-07-28 18:03:47 | Classe: My_Msys_TB12_FILES_CLASSE_clsLogger | Funzione: WriteLogMessage | Errore #: 0 | Descrizione:  | Riga: 0
2026-07-28 18:03:47 | Classe: My_Msys_TB12_FILES_CLASSE_clsLogger | Funzione: WriteLogMessage | Errore #: 0 | Descrizione: ---------------------------------------- | Riga: 0
2026-07-28 18:03:47 | Classe: My_Msys_TB12_FILES_CLASSE_clsLogger | Funzione: WriteLogMessage | Errore #: 0 | Descrizione: RECORD N. 24 - Tabella: 'MSys_DF11_{@@@@@@@@@@@@@@@@@@@COD_PROGETTO@@@@@@@@@@@@@@@@@@@@@}' | Riga: 0
2026-07-28 18:03:47 | Classe: My_Msys_TB12_FILES_CLASSE_clsLogger | Funzione: WriteLogMessage | Errore #: 0 | Descrizione: ---------------------------------------- | Riga: 0
2026-07-28 18:03:47 | Classe: My_Msys_TB12_FILES_CLASSE_clsLogger | Funzione: WriteLogMessage | Errore #: 0 | Descrizione: [CANCELLAZIONE] Link 'MSys_DF11_{@@@@@@@@@@@@@@@@@@@COD_PROGETTO@@@@@@@@@@@@@@@@@@@@@}' eliminato con SUCCESSO. | Riga: 0
2026-07-28 18:03:47 | Classe: My_Msys_TB12_FILES_CLASSE_clsLogger | Funzione: WriteLogMessage | Errore #: 0 | Descrizione: ---------------------------------------- | Riga: 0
2026-07-28 18:03:47 | Classe: My_Msys_TB12_FILES_CLASSE_clsLogger | Funzione: WriteLogMessage | Errore #: 0 | Descrizione:  | Riga: 0
2026-07-28 18:03:47 | Classe: My_Msys_TB12_FILES_CLASSE_clsLogger | Funzione: WriteLogMessage | Errore #: 0 | Descrizione: ---------------------------------------- | Riga: 0
2026-07-28 18:03:47 | Classe: My_Msys_TB12_FILES_CLASSE_clsLogger | Funzione: WriteLogMessage | Errore #: 0 | Descrizione: RECORD N. 25 - Tabella: 'MSys_DF11_}----------------------------------------------------@' | Riga: 0
2026-07-28 18:03:47 | Classe: My_Msys_TB12_FILES_CLASSE_clsLogger | Funzione: WriteLogMessage | Errore #: 0 | Descrizione: ---------------------------------------- | Riga: 0
2026-07-28 18:03:47 | Classe: My_Msys_TB12_FILES_CLASSE_clsLogger | Funzione: WriteLogMessage | Errore #: 0 | Descrizione: [CANCELLAZIONE] Link 'MSys_DF11_}----------------------------------------------------@' eliminato con SUCCESSO. | Riga: 0
2026-07-28 18:03:47 | Classe: My_Msys_TB12_FILES_CLASSE_clsLogger | Funzione: WriteLogMessage | Errore #: 0 | Descrizione: ---------------------------------------- | Riga: 0
2026-07-28 18:03:47 | Classe: My_Msys_TB12_FILES_CLASSE_clsLogger | Funzione: WriteLogMessage | Errore #: 0 | Descrizione:  | Riga: 0
2026-07-28 18:03:47 | Classe: My_Msys_TB12_FILES_CLASSE_clsLogger | Funzione: WriteLogMessage | Errore #: 0 | Descrizione: ---------------------------------------- | Riga: 0
2026-07-28 18:03:47 | Classe: My_Msys_TB12_FILES_CLASSE_clsLogger | Funzione: WriteLogMessage | Errore #: 0 | Descrizione: RECORD N. 26 - Tabella: 'Msys_DF11_COD_PROGETTO' | Riga: 0
2026-07-28 18:03:47 | Classe: My_Msys_TB12_FILES_CLASSE_clsLogger | Funzione: WriteLogMessage | Errore #: 0 | Descrizione: ---------------------------------------- | Riga: 0
2026-07-28 18:03:47 | Classe: My_Msys_TB12_FILES_CLASSE_clsLogger | Funzione: WriteLogMessage | Errore #: 0 | Descrizione: [CANCELLAZIONE] Link 'Msys_DF11_COD_PROGETTO' eliminato con SUCCESSO. | Riga: 0
2026-07-28 18:03:47 | Classe: My_Msys_TB12_FILES_CLASSE_clsLogger | Funzione: WriteLogMessage | Errore #: 0 | Descrizione: ---------------------------------------- | Riga: 0
2026-07-28 18:03:47 | Classe: My_Msys_TB12_FILES_CLASSE_clsLogger | Funzione: WriteLogMessage | Errore #: 0 | Descrizione:  | Riga: 0
2026-07-28 18:03:47 | Classe: My_Msys_TB12_FILES_CLASSE_clsLogger | Funzione: WriteLogMessage | Errore #: 0 | Descrizione: ---------------------------------------- | Riga: 0
2026-07-28 18:03:47 | Classe: My_Msys_TB12_FILES_CLASSE_clsLogger | Funzione: WriteLogMessage | Errore #: 0 | Descrizione: RECORD N. 27 - Tabella: 'Msys_DF12_}----------------------------------------------------@' | Riga: 0
2026-07-28 18:03:47 | Classe: My_Msys_TB12_FILES_CLASSE_clsLogger | Funzione: WriteLogMessage | Errore #: 0 | Descrizione: ---------------------------------------- | Riga: 0
2026-07-28 18:03:47 | Classe: My_Msys_TB12_FILES_CLASSE_clsLogger | Funzione: WriteLogMessage | Errore #: 0 | Descrizione: [CANCELLAZIONE] Link 'Msys_DF12_}----------------------------------------------------@' eliminato con SUCCESSO. | Riga: 0
2026-07-28 18:03:47 | Classe: My_Msys_TB12_FILES_CLASSE_clsLogger | Funzione: WriteLogMessage | Errore #: 0 | Descrizione: ---------------------------------------- | Riga: 0
2026-07-28 18:03:47 | Classe: My_Msys_TB12_FILES_CLASSE_clsLogger | Funzione: WriteLogMessage | Errore #: 0 | Descrizione:  | Riga: 0
2026-07-28 18:03:47 | Classe: My_Msys_TB12_FILES_CLASSE_clsLogger | Funzione: WriteLogMessage | Errore #: 0 | Descrizione: ---------------------------------------- | Riga: 0
2026-07-28 18:03:47 | Classe: My_Msys_TB12_FILES_CLASSE_clsLogger | Funzione: WriteLogMessage | Errore #: 0 | Descrizione: RECORD N. 28 - Tabella: 'Msys_DF12_ObjProgetti' | Riga: 0
2026-07-28 18:03:47 | Classe: My_Msys_TB12_FILES_CLASSE_clsLogger | Funzione: WriteLogMessage | Errore #: 0 | Descrizione: ---------------------------------------- | Riga: 0
2026-07-28 18:03:47 | Classe: My_Msys_TB12_FILES_CLASSE_clsLogger | Funzione: WriteLogMessage | Errore #: 0 | Descrizione: [CANCELLAZIONE] Link 'Msys_DF12_ObjProgetti' eliminato con SUCCESSO. | Riga: 0
2026-07-28 18:03:47 | Classe: My_Msys_TB12_FILES_CLASSE_clsLogger | Funzione: WriteLogMessage | Errore #: 0 | Descrizione: ---------------------------------------- | Riga: 0
2026-07-28 18:03:47 | Classe: My_Msys_TB12_FILES_CLASSE_clsLogger | Funzione: WriteLogMessage | Errore #: 0 | Descrizione:  | Riga: 0
2026-07-28 18:03:47 | Classe: My_Msys_TB12_FILES_CLASSE_clsLogger | Funzione: WriteLogMessage | Errore #: 0 | Descrizione: ---------------------------------------- | Riga: 0
2026-07-28 18:03:47 | Classe: My_Msys_TB12_FILES_CLASSE_clsLogger | Funzione: WriteLogMessage | Errore #: 0 | Descrizione: RECORD N. 29 - Tabella: 'MSys_DF13_{@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@}_Tab' | Riga: 0
2026-07-28 18:03:47 | Classe: My_Msys_TB12_FILES_CLASSE_clsLogger | Funzione: WriteLogMessage | Errore #: 0 | Descrizione: ---------------------------------------- | Riga: 0
2026-07-28 18:03:47 | Classe: My_Msys_TB12_FILES_CLASSE_clsLogger | Funzione: WriteLogMessage | Errore #: 0 | Descrizione: [CANCELLAZIONE] Link 'MSys_DF13_{@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@}_Tab' eliminato con SUCCESSO. | Riga: 0
2026-07-28 18:03:47 | Classe: My_Msys_TB12_FILES_CLASSE_clsLogger | Funzione: WriteLogMessage | Errore #: 0 | Descrizione: ---------------------------------------- | Riga: 0
2026-07-28 18:03:47 | Classe: My_Msys_TB12_FILES_CLASSE_clsLogger | Funzione: WriteLogMessage | Errore #: 0 | Descrizione:  | Riga: 0
2026-07-28 18:03:47 | Classe: My_Msys_TB12_FILES_CLASSE_clsLogger | Funzione: WriteLogMessage | Errore #: 0 | Descrizione: ---------------------------------------- | Riga: 0
2026-07-28 18:03:47 | Classe: My_Msys_TB12_FILES_CLASSE_clsLogger | Funzione: WriteLogMessage | Errore #: 0 | Descrizione: RECORD N. 30 - Tabella: 'Msys_DF13_}----------------------------------------------------@' | Riga: 0
2026-07-28 18:03:47 | Classe: My_Msys_TB12_FILES_CLASSE_clsLogger | Funzione: WriteLogMessage | Errore #: 0 | Descrizione: ---------------------------------------- | Riga: 0
2026-07-28 18:03:47 | Classe: My_Msys_TB12_FILES_CLASSE_clsLogger | Funzione: WriteLogMessage | Errore #: 0 | Descrizione: [CANCELLAZIONE] Link 'Msys_DF13_}----------------------------------------------------@' eliminato con SUCCESSO. | Riga: 0
2026-07-28 18:03:47 | Classe: My_Msys_TB12_FILES_CLASSE_clsLogger | Funzione: WriteLogMessage | Errore #: 0 | Descrizione: ---------------------------------------- | Riga: 0
2026-07-28 18:03:47 | Classe: My_Msys_TB12_FILES_CLASSE_clsLogger | Funzione: WriteLogMessage | Errore #: 0 | Descrizione:  | Riga: 0
2026-07-28 18:03:47 | Classe: My_Msys_TB12_FILES_CLASSE_clsLogger | Funzione: WriteLogMessage | Errore #: 0 | Descrizione: ---------------------------------------- | Riga: 0
2026-07-28 18:03:47 | Classe: My_Msys_TB12_FILES_CLASSE_clsLogger | Funzione: WriteLogMessage | Errore #: 0 | Descrizione: RECORD N. 31 - Tabella: 'Msys_DF13_DLL_PROGETTO' | Riga: 0
2026-07-28 18:03:47 | Classe: My_Msys_TB12_FILES_CLASSE_clsLogger | Funzione: WriteLogMessage | Errore #: 0 | Descrizione: ---------------------------------------- | Riga: 0
2026-07-28 18:03:47 | Classe: My_Msys_TB12_FILES_CLASSE_clsLogger | Funzione: WriteLogMessage | Errore #: 0 | Descrizione: [CANCELLAZIONE] Link 'Msys_DF13_DLL_PROGETTO' eliminato con SUCCESSO. | Riga: 0
2026-07-28 18:03:47 | Classe: My_Msys_TB12_FILES_CLASSE_clsLogger | Funzione: WriteLogMessage | Errore #: 0 | Descrizione: ---------------------------------------- | Riga: 0
2026-07-28 18:03:47 | Classe: My_Msys_TB12_FILES_CLASSE_clsLogger | Funzione: WriteLogMessage | Errore #: 0 | Descrizione:  | Riga: 0
2026-07-28 18:03:47 | Classe: My_Msys_TB12_FILES_CLASSE_clsLogger | Funzione: WriteLogMessage | Errore #: 0 | Descrizione: ---------------------------------------- | Riga: 0
2026-07-28 18:03:47 | Classe: My_Msys_TB12_FILES_CLASSE_clsLogger | Funzione: WriteLogMessage | Errore #: 0 | Descrizione: RECORD N. 32 - Tabella: 'MSys_DF14_{@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@}_Tab' | Riga: 0
2026-07-28 18:03:47 | Classe: My_Msys_TB12_FILES_CLASSE_clsLogger | Funzione: WriteLogMessage | Errore #: 0 | Descrizione: ---------------------------------------- | Riga: 0
2026-07-28 18:03:47 | Classe: My_Msys_TB12_FILES_CLASSE_clsLogger | Funzione: WriteLogMessage | Errore #: 0 | Descrizione: [CANCELLAZIONE] Link 'MSys_DF14_{@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@}_Tab' eliminato con SUCCESSO. | Riga: 0
2026-07-28 18:03:47 | Classe: My_Msys_TB12_FILES_CLASSE_clsLogger | Funzione: WriteLogMessage | Errore #: 0 | Descrizione: ---------------------------------------- | Riga: 0
2026-07-28 18:03:47 | Classe: My_Msys_TB12_FILES_CLASSE_clsLogger | Funzione: WriteLogMessage | Errore #: 0 | Descrizione:  | Riga: 0
2026-07-28 18:03:47 | Classe: My_Msys_TB12_FILES_CLASSE_clsLogger | Funzione: WriteLogMessage | Errore #: 0 | Descrizione: ---------------------------------------- | Riga: 0
2026-07-28 18:03:47 | Classe: My_Msys_TB12_FILES_CLASSE_clsLogger | Funzione: WriteLogMessage | Errore #: 0 | Descrizione: RECORD N. 33 - Tabella: 'Msys_DF14_}----------------------------------------------------@' | Riga: 0
2026-07-28 18:03:47 | Classe: My_Msys_TB12_FILES_CLASSE_clsLogger | Funzione: WriteLogMessage | Errore #: 0 | Descrizione: ---------------------------------------- | Riga: 0
2026-07-28 18:03:47 | Classe: My_Msys_TB12_FILES_CLASSE_clsLogger | Funzione: WriteLogMessage | Errore #: 0 | Descrizione: [CANCELLAZIONE] Link 'Msys_DF14_}----------------------------------------------------@' eliminato con SUCCESSO. | Riga: 0
2026-07-28 18:03:47 | Classe: My_Msys_TB12_FILES_CLASSE_clsLogger | Funzione: WriteLogMessage | Errore #: 0 | Descrizione: ---------------------------------------- | Riga: 0
2026-07-28 18:03:47 | Classe: My_Msys_TB12_FILES_CLASSE_clsLogger | Funzione: WriteLogMessage | Errore #: 0 | Descrizione:  | Riga: 0
2026-07-28 18:03:47 | Classe: My_Msys_TB12_FILES_CLASSE_clsLogger | Funzione: WriteLogMessage | Errore #: 0 | Descrizione: ---------------------------------------- | Riga: 0
2026-07-28 18:03:47 | Classe: My_Msys_TB12_FILES_CLASSE_clsLogger | Funzione: WriteLogMessage | Errore #: 0 | Descrizione: RECORD N. 34 - Tabella: 'Msys_DF14_DLL_LIBRERIE' | Riga: 0
2026-07-28 18:03:47 | Classe: My_Msys_TB12_FILES_CLASSE_clsLogger | Funzione: WriteLogMessage | Errore #: 0 | Descrizione: ---------------------------------------- | Riga: 0
2026-07-28 18:03:47 | Classe: My_Msys_TB12_FILES_CLASSE_clsLogger | Funzione: WriteLogMessage | Errore #: 0 | Descrizione: [CANCELLAZIONE] Link 'Msys_DF14_DLL_LIBRERIE' eliminato con SUCCESSO. | Riga: 0
2026-07-28 18:03:47 | Classe: My_Msys_TB12_FILES_CLASSE_clsLogger | Funzione: WriteLogMessage | Errore #: 0 | Descrizione: ---------------------------------------- | Riga: 0
2026-07-28 18:03:47 | Classe: My_Msys_TB12_FILES_CLASSE_clsLogger | Funzione: WriteLogMessage | Errore #: 0 | Descrizione:  | Riga: 0
2026-07-28 18:03:47 | Classe: My_Msys_TB12_FILES_CLASSE_clsLogger | Funzione: WriteLogMessage | Errore #: 0 | Descrizione: ---------------------------------------- | Riga: 0
2026-07-28 18:03:47 | Classe: My_Msys_TB12_FILES_CLASSE_clsLogger | Funzione: WriteLogMessage | Errore #: 0 | Descrizione: RECORD N. 35 - Tabella: 'Msys_TB01_}---------------------------------------@PROGETTI' | Riga: 0
2026-07-28 18:03:47 | Classe: My_Msys_TB12_FILES_CLASSE_clsLogger | Funzione: WriteLogMessage | Errore #: 0 | Descrizione: ---------------------------------------- | Riga: 0
2026-07-28 18:03:47 | Classe: My_Msys_TB12_FILES_CLASSE_clsLogger | Funzione: WriteLogMessage | Errore #: 0 | Descrizione: [CANCELLAZIONE] Link 'Msys_TB01_}---------------------------------------@PROGETTI' eliminato con SUCCESSO. | Riga: 0
2026-07-28 18:03:47 | Classe: My_Msys_TB12_FILES_CLASSE_clsLogger | Funzione: WriteLogMessage | Errore #: 0 | Descrizione: ---------------------------------------- | Riga: 0
2026-07-28 18:03:47 | Classe: My_Msys_TB12_FILES_CLASSE_clsLogger | Funzione: WriteLogMessage | Errore #: 0 | Descrizione:  | Riga: 0
2026-07-28 18:03:47 | Classe: My_Msys_TB12_FILES_CLASSE_clsLogger | Funzione: WriteLogMessage | Errore #: 0 | Descrizione: ---------------------------------------- | Riga: 0
2026-07-28 18:03:47 | Classe: My_Msys_TB12_FILES_CLASSE_clsLogger | Funzione: WriteLogMessage | Errore #: 0 | Descrizione: RECORD N. 36 - Tabella: 'Msys_TB01_PROGETTI' | Riga: 0
2026-07-28 18:03:47 | Classe: My_Msys_TB12_FILES_CLASSE_clsLogger | Funzione: WriteLogMessage | Errore #: 0 | Descrizione: ---------------------------------------- | Riga: 0
2026-07-28 18:03:47 | Classe: My_Msys_TB12_FILES_CLASSE_clsLogger | Funzione: WriteLogMessage | Errore #: 0 | Descrizione: [CANCELLAZIONE] Link 'Msys_TB01_PROGETTI' eliminato con SUCCESSO. | Riga: 0
2026-07-28 18:03:47 | Classe: My_Msys_TB12_FILES_CLASSE_clsLogger | Funzione: WriteLogMessage | Errore #: 0 | Descrizione: ---------------------------------------- | Riga: 0
2026-07-28 18:03:47 | Classe: My_Msys_TB12_FILES_CLASSE_clsLogger | Funzione: WriteLogMessage | Errore #: 0 | Descrizione:  | Riga: 0
2026-07-28 18:03:47 | Classe: My_Msys_TB12_FILES_CLASSE_clsLogger | Funzione: WriteLogMessage | Errore #: 0 | Descrizione: ---------------------------------------- | Riga: 0
2026-07-28 18:03:47 | Classe: My_Msys_TB12_FILES_CLASSE_clsLogger | Funzione: WriteLogMessage | Errore #: 0 | Descrizione: RECORD N. 37 - Tabella: 'Msys_TB02_}----------------------------------------@TIPO_OGGETTI' | Riga: 0
2026-07-28 18:03:47 | Classe: My_Msys_TB12_FILES_CLASSE_clsLogger | Funzione: WriteLogMessage | Errore #: 0 | Descrizione: ---------------------------------------- | Riga: 0
2026-07-28 18:03:47 | Classe: My_Msys_TB12_FILES_CLASSE_clsLogger | Funzione: WriteLogMessage | Errore #: 0 | Descrizione: [CANCELLAZIONE] Link 'Msys_TB02_}----------------------------------------@TIPO_OGGETTI' eliminato con SUCCESSO. | Riga: 0
2026-07-28 18:03:47 | Classe: My_Msys_TB12_FILES_CLASSE_clsLogger | Funzione: WriteLogMessage | Errore #: 0 | Descrizione: ---------------------------------------- | Riga: 0
2026-07-28 18:03:47 | Classe: My_Msys_TB12_FILES_CLASSE_clsLogger | Funzione: WriteLogMessage | Errore #: 0 | Descrizione:  | Riga: 0
2026-07-28 18:03:47 | Classe: My_Msys_TB12_FILES_CLASSE_clsLogger | Funzione: WriteLogMessage | Errore #: 0 | Descrizione: ---------------------------------------- | Riga: 0
2026-07-28 18:03:47 | Classe: My_Msys_TB12_FILES_CLASSE_clsLogger | Funzione: WriteLogMessage | Errore #: 0 | Descrizione: RECORD N. 38 - Tabella: 'Msys_TB02_TIPO_OGGETTI' | Riga: 0
2026-07-28 18:03:47 | Classe: My_Msys_TB12_FILES_CLASSE_clsLogger | Funzione: WriteLogMessage | Errore #: 0 | Descrizione: ---------------------------------------- | Riga: 0
2026-07-28 18:03:47 | Classe: My_Msys_TB12_FILES_CLASSE_clsLogger | Funzione: WriteLogMessage | Errore #: 0 | Descrizione: [CANCELLAZIONE] Link 'Msys_TB02_TIPO_OGGETTI' eliminato con SUCCESSO. | Riga: 0
2026-07-28 18:03:47 | Classe: My_Msys_TB12_FILES_CLASSE_clsLogger | Funzione: WriteLogMessage | Errore #: 0 | Descrizione: ---------------------------------------- | Riga: 0
2026-07-28 18:03:47 | Classe: My_Msys_TB12_FILES_CLASSE_clsLogger | Funzione: WriteLogMessage | Errore #: 0 | Descrizione:  | Riga: 0
2026-07-28 18:03:47 | Classe: My_Msys_TB12_FILES_CLASSE_clsLogger | Funzione: WriteLogMessage | Errore #: 0 | Descrizione: ---------------------------------------- | Riga: 0
2026-07-28 18:03:47 | Classe: My_Msys_TB12_FILES_CLASSE_clsLogger | Funzione: WriteLogMessage | Errore #: 0 | Descrizione: RECORD N. 39 - Tabella: 'Msys_TB03_ELENCO_}----------------------------------@ObjProgetti' | Riga: 0
2026-07-28 18:03:47 | Classe: My_Msys_TB12_FILES_CLASSE_clsLogger | Funzione: WriteLogMessage | Errore #: 0 | Descrizione: ---------------------------------------- | Riga: 0
2026-07-28 18:03:47 | Classe: My_Msys_TB12_FILES_CLASSE_clsLogger | Funzione: WriteLogMessage | Errore #: 0 | Descrizione: [CANCELLAZIONE] Link 'Msys_TB03_ELENCO_}----------------------------------@ObjProgetti' eliminato con SUCCESSO. | Riga: 0
2026-07-28 18:03:47 | Classe: My_Msys_TB12_FILES_CLASSE_clsLogger | Funzione: WriteLogMessage | Errore #: 0 | Descrizione: ---------------------------------------- | Riga: 0
2026-07-28 18:03:47 | Classe: My_Msys_TB12_FILES_CLASSE_clsLogger | Funzione: WriteLogMessage | Errore #: 0 | Descrizione:  | Riga: 0
2026-07-28 18:03:47 | Classe: My_Msys_TB12_FILES_CLASSE_clsLogger | Funzione: WriteLogMessage | Errore #: 0 | Descrizione: ---------------------------------------- | Riga: 0
2026-07-28 18:03:47 | Classe: My_Msys_TB12_FILES_CLASSE_clsLogger | Funzione: WriteLogMessage | Errore #: 0 | Descrizione: RECORD N. 40 - Tabella: 'Msys_TB03_ELENCO_ObjProgetti' | Riga: 0
2026-07-28 18:03:47 | Classe: My_Msys_TB12_FILES_CLASSE_clsLogger | Funzione: WriteLogMessage | Errore #: 0 | Descrizione: ---------------------------------------- | Riga: 0
2026-07-28 18:03:47 | Classe: My_Msys_TB12_FILES_CLASSE_clsLogger | Funzione: WriteLogMessage | Errore #: 0 | Descrizione: [CANCELLAZIONE] Link 'Msys_TB03_ELENCO_ObjProgetti' eliminato con SUCCESSO. | Riga: 0
2026-07-28 18:03:47 | Classe: My_Msys_TB12_FILES_CLASSE_clsLogger | Funzione: WriteLogMessage | Errore #: 0 | Descrizione: ---------------------------------------- | Riga: 0
2026-07-28 18:03:47 | Classe: My_Msys_TB12_FILES_CLASSE_clsLogger | Funzione: WriteLogMessage | Errore #: 0 | Descrizione:  | Riga: 0
2026-07-28 18:03:47 | Classe: My_Msys_TB12_FILES_CLASSE_clsLogger | Funzione: WriteLogMessage | Errore #: 0 | Descrizione: ---------------------------------------- | Riga: 0
2026-07-28 18:03:47 | Classe: My_Msys_TB12_FILES_CLASSE_clsLogger | Funzione: WriteLogMessage | Errore #: 0 | Descrizione: RECORD N. 41 - Tabella: 'MSYS_TB04_DB_}----------------------------------@ESTERNOProgetti' | Riga: 0
2026-07-28 18:03:47 | Classe: My_Msys_TB12_FILES_CLASSE_clsLogger | Funzione: WriteLogMessage | Errore #: 0 | Descrizione: ---------------------------------------- | Riga: 0
2026-07-28 18:03:47 | Classe: My_Msys_TB12_FILES_CLASSE_clsLogger | Funzione: WriteLogMessage | Errore #: 0 | Descrizione: [CANCELLAZIONE] Link 'MSYS_TB04_DB_}----------------------------------@ESTERNOProgetti' eliminato con SUCCESSO. | Riga: 0
2026-07-28 18:03:47 | Classe: My_Msys_TB12_FILES_CLASSE_clsLogger | Funzione: WriteLogMessage | Errore #: 0 | Descrizione: ---------------------------------------- | Riga: 0
2026-07-28 18:03:47 | Classe: My_Msys_TB12_FILES_CLASSE_clsLogger | Funzione: WriteLogMessage | Errore #: 0 | Descrizione:  | Riga: 0
2026-07-28 18:03:47 | Classe: My_Msys_TB12_FILES_CLASSE_clsLogger | Funzione: WriteLogMessage | Errore #: 0 | Descrizione: ---------------------------------------- | Riga: 0
2026-07-28 18:03:47 | Classe: My_Msys_TB12_FILES_CLASSE_clsLogger | Funzione: WriteLogMessage | Errore #: 0 | Descrizione: RECORD N. 42 - Tabella: 'MSYS_TB04_DB_ESTERNO' | Riga: 0
2026-07-28 18:03:47 | Classe: My_Msys_TB12_FILES_CLASSE_clsLogger | Funzione: WriteLogMessage | Errore #: 0 | Descrizione: ---------------------------------------- | Riga: 0
2026-07-28 18:03:47 | Classe: My_Msys_TB12_FILES_CLASSE_clsLogger | Funzione: WriteLogMessage | Errore #: 0 | Descrizione: [CANCELLAZIONE] Link 'MSYS_TB04_DB_ESTERNO' eliminato con SUCCESSO. | Riga: 0
2026-07-28 18:03:47 | Classe: My_Msys_TB12_FILES_CLASSE_clsLogger | Funzione: WriteLogMessage | Errore #: 0 | Descrizione: ---------------------------------------- | Riga: 0
2026-07-28 18:03:47 | Classe: My_Msys_TB12_FILES_CLASSE_clsLogger | Funzione: WriteLogMessage | Errore #: 0 | Descrizione:  | Riga: 0
2026-07-28 18:03:47 | Classe: My_Msys_TB12_FILES_CLASSE_clsLogger | Funzione: WriteLogMessage | Errore #: 0 | Descrizione: ---------------------------------------- | Riga: 0
2026-07-28 18:03:47 | Classe: My_Msys_TB12_FILES_CLASSE_clsLogger | Funzione: WriteLogMessage | Errore #: 0 | Descrizione: RECORD N. 43 - Tabella: 'MSys_TB05_}-----------------------------------------------@FORMS' | Riga: 0
2026-07-28 18:03:47 | Classe: My_Msys_TB12_FILES_CLASSE_clsLogger | Funzione: WriteLogMessage | Errore #: 0 | Descrizione: ---------------------------------------- | Riga: 0
